"id_doorvaart";"regel";"naam";"muntsoort1";"bedrag1";"muntsoort2";"bedrag2";"muntsoort3";"bedrag3";"korting";"hulp"
"1038553";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tønd."
"1038553";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038553";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038565";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038576";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038585";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038585";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038585";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038585";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038600";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038600";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038600";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038600";"4";"Ucertif. Ladning";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Ladning"
"1038602";"1";"Fyrpenge";"Daler";"2";"";"";"";"";"N";""
"1038602";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";""
"1038602";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038602";"4";"Ucertif. Skib";"Rosenobel";"1";"Daler";"1/2";"";"";"N";"Ucertificeret Skib"
"1038613";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038613";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
"1038613";"3";"Havnepenge";"Daler";"1/2";"";"";"";"";"N";"Havnep."
"1038613";"4";"Ucertif. Skib og Ladning";"Rosenobel";"2";"Daler";"1";"";"";"N";""
"1038617";"1";"Fyrpenge";"Daler";"4";"";"";"";"";"N";""
"1038617";"2";"Tøndepenge";"Daler";"1/2";"";"";"";"";"N";"Tøndep."
